URL	TITLE	SOCIAL TAG	COURSE NAME	PROVIDER	PRICE	DURATION	CERTIFICATE	INSTRUCTOR	DESCRIPTION	LEVEL	ISVALID?
https://redhoop.com/udemy-the-inexplicable-universe-unsolved-mysteries-11655-2.html	Online Course - The Inexplicable Universe: Unsolved Mysteries	N/A	Online Course - The Inexplicable Universe: Unsolved Mysteries	Udemy	$99	3 hours	Yes	The Great Courses	"Everything we now know about the universe—from the behavior of quarks to the birth of entire galaxies—has stemmed from scientists who’ve been willing to ponder the unanswerable. And with the advent of modern science, great minds have turned to testing and experimentation rather than mere thought as a way of approaching and grappling with some of the universe’s most pressing and vexing dilemmas. So what is our latest picture of some of the most inexplicable features of the universe? What still remains to be uncovered? What are some of the next avenues of exploration for today’s chemists, physicists, biologists, and astronomers? Pondering the answers to these and other questions is a great way to ·appreciate the grandeur and complexity of the world around you, ·better understand and discuss news and developments in science, and ·spark further interest in some of science’s many exciting areas of study. “We know a lot about the universe. But there’s even more that we don’t know,” says astrophysicist and Professor Neil deGrasse Tyson, director of the Hayden Planetarium, an award-winning lecturer, and one of the world’s foremost experts on the secrets of the universe. And his course The Inexplicable Universe: Unsolved Mysteries is the perfect gateway into this mind-bending and eye-opening subject. This visually stunning course, which has been honored with a 2013 Telly Award for Outstanding Educational Program, features six self-contained lectures that transport you on a marvelous journey to the frontiers of the known (and unknown) universe and introduce you to tantalizing questions being addressed by the world’s top scientists. Undeniably engaging and fascinating, this lecture series is a wonderful entrée to scientific pursuits that lie at the very heart of the history and nature of our universe. An Informed Scientific Conversation Central to The Inexplicable Universe is the way it takes you deep into hidden layers of the universe in a manner that is extremely accessible. Rather than a stern lecture given before a podium complete with confusing mathematics, Professor Tyson’s lectures have the feel of an informed conversation that manages to be both thorough and easy to grasp. With each of the inexplicable mysteries he lays bare for you, Professor Tyson ·introduces you to the history behind it, ·lays out the science that has helped us grasp it, ·explains what researchers have discovered to date, and ·reveals what we have yet to discover. And while the topics explore subjects in everything from quantum mechanics to cosmology to string theory, you’ll never feel overwhelmed by what you’re learning. In fact, you’re more likely to find yourself intrigued by just how much we know—and curious about what the near future will possibly reveal. Explore Fascinating Territory So what territory will you chart in this course? Here are some of the inexplicable ideas you’ll investigate in these lectures. ·Neutrinos: Discovered in 1956, these fast-moving, ghostlike particles are made in abundance in the sun’s core. They hardly interact with matter; it takes a light-year’s worth of lead (5.8 trillion miles) to stop a neutrino. Not only that, but 65 billion neutrinos pass through every centimeter of your body that’s facing the sun every second of every day. ·String theory: This astounding theory offers the hope of unifying all the particles and forces of physics. In the past several decades since the dawn of string theory, it’s been imagined that all the fundamental particles we see and measure are just the manifestation in our dimension of strings vibrating in higher dimensions and at different frequencies. ·Quantum foam: This idea posits that when the fabric of space and time is so tightly curved on itself, space-time is less a smooth curve and more like the froth on a latte. In this state of matter and energy, quantum fluctuations can spawn entire universes, each with slightly different laws of physics within them! In addition, you’ll also ·get a peek at what it would be like to travel through a black hole, ·ponder the possibility that life on Earth originated in debris from Mars, ·probe the supposed existence of multiple universes, and ·even imagine the possible end of the universe itself. A One-on-One Chat with a Renowned Science Educator Professor Tyson is renowned throughout the scientific community and the media for his vast knowledge, his penetrating insights, and his amazing ability to make even the most intimidating areas of science accessible, engaging, and—most of all—enjoyable. He brings the same inviting tone and sharp intellect to The Inexplicable Universe as he does to his range of media appearances on popular television programs, including The Daily Show with Jon Stewart, The Tonight Show with Jay Leno, and Real Time with Bill Maher. Professor Tyson’s lectures also feature expertly crafted animations, explanatory graphics, and other instructive visual elements designed to better explain to you some of the grand, intricate ideas being discussed. With The Inexplicable Universe, you’ll feel as if you’re participating in an exclusive chance to sit one-on-one with this renowned science educator and have a provocative, intriguing, and illuminating conversation. No other learning experience—including the most detailed science textbook—can bring you this close to interacting with an expert about the mysteries of the universe around you. ABOUT YOUR PROFESSOR Dr. Neil deGrasse Tyson is the Frederick P. Rose Director of the Hayden Planetarium at the American Museum of Natural History in New York City. He is also a research associate in the Department of Astrophysics at the museum. Professor Tyson earned his undergraduate degree in physics from Harvard University and his Ph.D. in Astrophysics from Columbia University. In addition to his professional publishing and research interests, which include star formation, exploding stars, dwarf galaxies, and the structure of the Milky Way, Dr. Tyson has written prolifically for the public, including a series of essays in Natural History magazine on which his previous Great Course, My Favorite Universe, is based. His books include Space Chronicles: Facing the Ultimate Frontier;a memoir, The Sky is Not the Limit: Adventures of an Urban Astrophysicist; and One Universe: At Home in the Cosmos (coauthored with Charles Liu and Robert Irion), winner of the 2001 American Institute of Physics Science Writing Award to a Scientist. Dr. Tyson is host of the PBS television series NOVA scienceNOW. His contributions to the public appreciation of the cosmos have been recognized by the International Astronomical Union in its official naming of asteroid “13123 Tyson.” He has also appeared on a range of popular television programs, including The Daily Show with Jon Stewart and The Colbert Report."	Appropriate for all	1
https://redhoop.com/pluralsight-courses-16-3.html	PluralSight Courses	N/A	PluralSight Courses	N/A	N/A	N/A	Yes	N/A	N/A	N/A	0
https://redhoop.com/pluralsight-mastering-java-swing-part-1-8437-2.html	Online Course - Mastering Java Swing - Part 1	N/A	Online Course - Mastering Java Swing - Part 1	PluralSight	Free Trial	03:36:42	Yes	John Purcell	"This course teaches you the basics of Java Swing development. We'll get a basic Java desktop program up and running, and along the way we'll look at how to architecturally divide your application into separate, easily-maintainable modules, and how to get those modules to communicate with each other. You'll also discover how to use the most important Swing widgets."	Intermediate	1
https://redhoop.com/coursera-introduction-to-finance-3880-2.html	Online Course - Introduction to Finance	N/A	Online Course - Introduction to Finance	Coursera	Free	13 weeks	Yes	Gautam Kaul	"This course is primarily devoted to the fundamental principles of valuation. We will learn and apply the concepts of time value of money and risk to understand the major determinants of value creation. We will use both theory and real world examples to demonstrate how to value any asset. Subtitles for all video lectures available in: Chinese (provided by Yeeyan), English, Portuguese (Lemann Foundation), and Ukrainian (Pinchuk Foundation)"	Appropriate for all	1
https://redhoop.com/coursera-machine-learning-3808-2.html	Online Course - Machine Learning	N/A	Online Course - Machine Learning	Coursera	Free	10 weeks	Yes	"Andrew Ng, Associate Professor"	"Machine learning is the science of getting computers to act without being explicitly programmed. In the past decade, machine learning has given us self-driving cars, practical speech recognition, effective web search, and a vastly improved understanding of the human genome. Machine learning is so pervasive today that you probably use it dozens of times a day without knowing it. Many researchers also think it is the best way to make progress towards human-level AI. In this class, you will learn about the most effective machine learning techniques, and gain practice implementing them and getting them to work for yourself. More importantly, you'll learn about not only the theoretical underpinnings of learning, but also gain the practical know-how needed to quickly and powerfully apply these techniques to new problems. Finally, you'll learn about some of Silicon Valley's best practices in innovation as it pertains to machine learning and AI. This course provides a broad introduction to machine learning, datamining, and statistical pattern recognition. Topics include: (i) Supervised learning (parametric/non-parametric algorithms, support vector machines, kernels, neural networks). (ii) Unsupervised learning (clustering, dimensionality reduction, recommender systems, deep learning). (iii) Best practices in machine learning (bias/variance theory; innovation process in machine learning and AI). The course will also draw from numerous case studies and applications, so that you'll also learn how to apply learning algorithms to building smart robots (perception, control), text understanding (web search, anti-spam), computer vision, medical informatics, audio, database mining, and other areas."	Appropriate for all	1
https://redhoop.com/coursera-english-common-law-structure-and-principles-3741-2.html	Online Course - English Common Law: Structure and Principles	N/A	Online Course - English Common Law: Structure and Principles	Coursera	Free	6 weeks	Yes	Hazel Genn	"This course is designed as an introduction to English Common Law and will give students a broad understanding of the characteristics and functions of the English Legal System. Students will gain knowledge of the sources of English law, the system of courts and tribunals in England and Wales and the legal profession and judiciary. Students will be introduced to the principles of legal research and identification of sources of law. "	Appropriate for all	1
https://redhoop.com/lynda-learning-quarkxpress-5-2150-2.html	Online Course - Learning QuarkXPress 5	N/A	Online Course - Learning QuarkXPress 5	Lynda	Free Trial	2h 14m	Yes	Nancee Sthay	"Learning QuarkXPress 5 with Nancee Sthay is a self-paced study program on that includes instructional movies that you can view at your own pace. These movie-based turtorials show you how to use QuarkXPress with greater efficiency. The lessons cover the most commonly used features of the program, including creating style sheets, applying master pages and linking text boxes as well as the new features such as, layers, creating web documents and exporting files as PDFs."	Beginner	1
https://redhoop.com/lynda-lyndacom-presents-aiga-2008-2.html	Online Course - lynda.com Presents: AIGA	N/A	Online Course - lynda.com Presents: AIGA	N/A	N/A	N/A	N/A	N/A	"As a long-time member of AIGA and newly elected member of its national board of directors, lynda.com founder Lynda Weinman was invited to attend the organization's annual design awards gala in New York City last fall. A few days before the event, she spent some time getting to know some of the AIGA’s key members and touring the organization's offices and archives. Lynda's journey introduces us to the professional association for design, through the eyes of some of the most talented and influential designers of our time. Lynda visits AIGA's National Design Center on Fifth Avenue, home to the breathtaking design archives (dating back to the 1920's) as well as this year's premiere of 365: AIGA's Annual Design Exhibition. She also touches down at New York's School of Visual Arts and at Sterling Brands, the largest brand consultancy in the country, located in the Empire State building. Those interviewed include executive director Ric Grefé, national AIGA president Debbie Millman, former president Sean Adams, and editor Steven Heller from Voice: AIGA’s Journal of Design."	Appropriate for all	1
https://redhoop.com/skillshare-photoshop-for-photographers-retouch-your-photos-professionally-13446-2.html	Online Course - Photoshop for Photographers: Retouch Your Photos Professionally	N/A	Online Course - Photoshop for Photographers: Retouch Your Photos Professionally	SkillShare	$19	N/A	No	Matthew Connors	"Have you ever wondered how photographers are able to create the most perfect lighting, skin tone or mood in their photos? It's all about retouching. By using the tools in Photoshop to your advantage, you will be able to give your photos impact, and create any effect you desire."	Beginner	1
https://redhoop.com/skillshare-make-your-first-dollar-start-a-profitable-business-without-needing-a-tech-co-founder-6691-2.html	Online Course - Make your first dollar: Start a profitable business without needing a tech co-founder	N/A	Online Course - Make your first dollar: Start a profitable business without needing a tech co-founder	SkillShare	Free	N/A	No	Noah Kagan	Do you have a lot of “great” business ideas?	Beginner	1
https://redhoop.com/tuts-django-unchained-5856-2.html	Online Course - Django Unchained	N/A	Online Course - Django Unchained	Tuts+	Subscription	N/A	No	Christopher Roach	"In this course, join me, Christopher Roach, as I walk you through the creation of a simple Hacker News clone. Along the way, you’ll learn all the basics, including working with views, templates, the ORM, and even some of the more powerful features of the framework, like setting up the admin app and handling AJAX calls. When you finish this course, you’ll have absolutely everything you need to get started developing your own web sites and applications! 14 LessonsView Course"	Appropriate for all	1
https://redhoop.com/tuts-bootstrap-for-web-design-5839-2.html	Online Course - Bootstrap for Web Design	N/A	Online Course - Bootstrap for Web Design	Tuts+	Subscription	N/A	No	Adi Purdila	"Twitter’s Bootstrap is an excellent set of carefully crafted user interface elements, layouts and JavaScript tools, easily available to use in your next web design project. 31 LessonsView Course"	Appropriate for all	1
https://redhoop.com/treehouse-technology-foundations-10783-2.html	Online Course - Technology Foundations	N/A	Online Course - Technology Foundations	Treehouse	Subscription	N/A	No	Allison Grayce	"Beyond HTML and CSS, there are several basic technology skills that every web professional should know. Some of these include uploading files to the web via FTP or purchasing domains and hosting."	Beginner	1
https://redhoop.com/treehouse-framework-basics-12384-2.html	Online Course - Framework Basics	N/A	Online Course - Framework Basics	Treehouse	Subscription	N/A	No	Guil Hernandez	"Sometimes the hardest part about building a website is knowing where or how to start. In this course, we'll learn how to build a website using two of the most widely used Frameworks in the industry: Bootstrap and Foundation. First, we'll build a prototype using each framework's common CSS features, components, and JavaScript plugins. We'll then put everything we've learned about Bootstrap and Foundation into practice by building a simple marketing website for Ribbit, the neat self-destructing message app for iOS and Android."	Beginner	1
https://redhoop.com/khan-academy-french-revolution-3353-2.html	Online Course - French Revolution	N/A	Online Course - French Revolution	Khan Academy	Free	N/A	No	N/A	"Let them eat cake! ""No, how about we cut your head off instead!"" The French Revolution was ugly, bloody and idealistic. This tutorial covers the beginning of the end of the Bourbon rule (actually doesn't really go away for 60 years) and birth of France as a Republic (which will really take about 80 years)."	Appropriate for all	1
https://redhoop.com/khan-academy-intro-to-differential-equations-3233-2.html	Online Course - Intro to differential equations	N/A	Online Course - Intro to differential equations	Khan Academy	Free	N/A	No	N/A	"How is a differential equation different from a regular one? Well, the solution is a function (or a class of functions), not a number. How do you like me now (that is what the differential equation would say in response to your shock)!"	Appropriate for all	1
https://redhoop.com/khan-academy-physics-3379-2.html	Online Course - Physics	N/A	Online Course - Physics	Khan Academy	Free	N/A	No	N/A	"Watch fun, educational videos on all sorts of Physics questions."	Appropriate for all	1
https://redhoop.com/khan-academy-hedge-funds-3280-2.html	Online Course - Hedge funds	N/A	Online Course - Hedge funds	Khan Academy	Free	N/A	No	N/A	"Hedge funds have absolutely nothing to do with shrubbery. Their name comes from the fact that early hedge funds (and some current ones) tried to ""hedge"" their exposure to the market (so they could, in theory, do well in an ""up"" or ""down"" market as long as they were good at picking the good companies). Today, hedge funds represent a huge class investment funds. They are far less regulated than, say, mutual funds. In exchange for this, they aren't allowed to market or take investments from ""unsophisticated"" investors. Some use their flexibility to mitigate risk, other use it to amplify it."	Appropriate for all	1
https://redhoop.com/edx-600x-introduction-to-computer-science-and-programming-3943-2.html	Online Course - 6.00x: Introduction to Computer Science and Programming	N/A	Online Course - 6.00x: Introduction to Computer Science and Programming	edX	Free	N/A	Yes	"Eric Grimson, John Guttag, Chris Terman, Larry Rudolph"	"Introduction to Computer Science and Programming 6.00x is an introduction to using computation to solve real problems. The course is aimed at students with little or no prior programming experience who have a desire (or at least a need) to understand computational approaches to problem solving. Some of the people taking the course will use it as a stepping stone to more advanced computer science courses, but for many, it will be their first and last computer science course. Since the course will be the only formal computer science course many of the students take, we have chosen to focus on breadth rather than depth. The goal is to provide students with a brief introduction to many topics so they will have an idea of what is possible when they need to think about how to use computation to accomplish some goal later in their career. That said, it is not a ""computation appreciation"" course. It is a challenging and rigorous course in which the students spend a lot of time and effort learning to bend the computer to their will. Those who earn a passing grade will get an honor code certificate from MITx. Please see the edX FAQ for more information about certificates. The required textbook for this course is Introduction to Computation and Programming Using Python (Spring 2013 edition) by John Guttag. The MIT Press has generously provided free access for MITx students to an online version of the required textbook for the duration of the course. The open, online version offers the full text of the book in a static, read-only format (not searchable or downloadable for use offline). The book will also be published in both print and e- book editions in January 2013 by the MIT Press. Both editions of the book are priced at $25.00 and are now available from retailers. Limited-time offer! The MIT Press is offering MITx students a special price, through March 22, 2013 only, of $17.50 (a 30% discount). To take advantage of this offer, please use promotion code ICPUP30 at http://mitpress.mit.edu/books/introduction-computation-and-programming-using-python. Note to students who purchased the Fall 2012 edition of this textbook: If you already own a copy of the Fall 2012 version of Introduction to Computation and Programming Using Python by John Guttag, please be aware that the newly released Spring 2013 edition of the book reflects numerous corrections and minor revisions throughout. You may use the Fall 2012 edition for this Spring course but you are strongly advised to regularly compare its text against the open online edition of the Spring 2013 edition (which will be freely posted within the Spring 6.00x courseware). Alternatively, you may wish to purchase the Spring 2013 edition if you are able. In the meantime, if you're interested in reading more on Python, check your local library for Python textbooks or search online for a free Python text, such as this one. Note: This is a past/archived course. Certain features of this course may not be active, but we still invite you to explore the available materials. Disabled materials include: the discussion forum and downloadable textbook."	Appropriate for all	1
https://redhoop.com/edx-20220332_2x-principles-of-electric-circuits-part-2-11378-2.html	Online Course - 20220332_2x: Principles of Electric Circuits: Part 2	N/A	Online Course - 20220332_2x: Principles of Electric Circuits: Part 2	edX	Free	N/A	Yes	"Xinjie Yu, Wenjuan Lu, Wei Zhao, Xiucheng Liu, Guiping Zhu, Yu Shen"	"Course videos are presented in Mandarin with English subtitles. The principles of electric circuits are critical for electrical engineering and computer science students. In this course, we will cover linear and nonlinear resistive circuits, and dynamic circuits in time and phasor domains. In addition to learning critical methods for analyzing circuits, the course will discuss modern circuit elements, such as MOSFETs and Op Amps, used in cutting-edge technologies. This course provides a solid introduction to the real-world application of electric circuits. You will gain a deeper understanding of the important role circuits play in our lives. For the part 2 of the course, dynamic circuits containing capacitors and/or inductors will be the main actors. Plenty of excellent examples will be discussed. ???????????????????????????????????????????????????????????????“?? ?”????????????????????????????????????????????????????????????4????????? ?????????????????????????????????????????????????????????? ???????2???????????????????????????????????????"	Appropriate for all	1
https://redhoop.com/general-assembly-growth-hacking-5789-2.html	Online Course - Growth Hacking	N/A	Online Course - Growth Hacking	General Assembly	Free Trial	42 mins	No	Mattan Griffel	"Growth hackers are a hybrid of marketer and coder, one who looks at the traditional question of “How do I get customers for my product?” and answers with A/B tests, landing pages, viral factor, email deliverability, and Open Graph. Some of the most successful startups of all time have used growth hacking techniques to grow products up to millions, 10s of millions, and in some cases 100M+ users, including Facebook, Mint, Dropbox, Zynga, Twitter, Pinterest and Quora. This class will cover the strategies a growth hacker uses and highlight some of the most successful growth hacks of all time."	Appropriate for all	1
https://redhoop.com/general-assembly-why-user-experience-matters-5719-2.html	Online Course - Why User Experience Matters	N/A	Online Course - Why User Experience Matters	General Assembly	Free Trial	52 mins	No	Dan Maccarone	Learn how a brand comes into reality as the experience design evolves. We'll focus on decisions in the product development timeline that are tied to the original product strategy. We will look at real-world examples that showcase successes and failures of digital product branding.	Appropriate for all	1
https://redhoop.com/creativebug-needle-and-thread-basics-7864-2.html	Online Course - Needle and Thread Basics	N/A	Online Course - Needle and Thread Basics	creativebug	Subscription	3 mins	No	Liesl Gibson	"There's more to picking out thread than just the color – thread comes in a wide range of different threads for different purposes. Needles too. Liesl covers some of the basics with thread, needles and pins."	Appropriate for all	1
https://redhoop.com/creativebug-fish-mobile-7416-2.html	Online Course - Fish Mobile	N/A	Online Course - Fish Mobile	creativebug	Subscription	41 mins	No	Jenny Doh	"Bright crocheted fish are suspended in mid-swim from this mobile. Perfect for a baby or child’s room, you can recreate this plush mobile in any color palette, adding as many or as few fish as you desire. Jenny will teach you how to create two identical fish shapes and crochet them together make each finished fish. Then hang them from an embroidery hoop to create this colorful and charming mobile. What you will learn: — Chain stitch — Single and double crochet stitch — Increasing and decreasing — How to read a crochet pattern"	Appropriate for all	1
https://redhoop.com/craftsy-design-your-own-castle-cake-6403-2.html	Online Course - Design Your Own Castle Cake	N/A	Online Course - Design Your Own Castle Cake	Craftsy	$14	N/A	N/A	Sharon Wee	"Your birthday girl will feel like royalty when you make a princess castle cake - complete with turrets, flags and an adorable fondant figurine. If a pink palace isn’t your preferred theme, Sharon shows you a medieval twist for a knightly castle and another fun variation that creates a lighthouse topper on a cookie-crumb sandcastle. In this technique-based class, you’ll learn to design, carve and sculpt your castle cakes before applying a smooth ganache crumb coat. Sharon’s methods are as practical as her creations are whimsical. She’ll teach you time-saving tips to efficiently imagine, build and embellish your cakes with textured fondant, modeled figurines and realistic shading. Take castle cakes by storm"	Appropriate for all	1
https://redhoop.com/craftsy-beginner-serging-6569-2.html	Online Course - Beginner Serging	N/A	Online Course - Beginner Serging	Craftsy	$29	N/A	N/A	Amy Alan	"Sewing instructor Amy Alan introduces you to the endless potential of the serger, an overlock sewing machine. Once you discover how easy and versatile it is, you'll be hooked! Start with serger threading and maintenance, then learn basic and decorative stitches. Create a serger stitch book you can reference again and again, and get all the troubleshooting techniques you need to serge like a pro. Practice your serging on three fun skill-building projects."	Appropriate for all	1
https://redhoop.com/trainsimple-coldfusion-10-fundamentals-6041-2.html	Online Course - ColdFusion 10 Fundamentals	N/A	Online Course - ColdFusion 10 Fundamentals	TrainSimple	Subscription	2 hours	No	N/A	"If you're a new ColdFusion developer, learning how to setup your development environment is the first step to building a successful application. In this course we'll show you how to download and install the developer edition of the ColdFusion server ...more"	Beginner	1
https://redhoop.com/trainsimple-flash-cc-fundamentals-6064-2.html	Online Course - Flash CC Fundamentals	N/A	Online Course - Flash CC Fundamentals	TrainSimple	Subscription	5 hours	No	N/A	Flash CC Fundamentals is the first course of several on Train Simple's website that will provide the required skills needed to create compelling interactive Flash content. In this course you will learn the basics of the program. You'll master the wor...more	Beginner	1
https://redhoop.com/creatorup-how-to-design-a-brand-6011-2.html	Online Course - How to Design a Brand	N/A	Online Course - How to Design a Brand	CreatorUp	$40	45 minutes	No	N/A	"Learn how to design your brand by setting yourself apart from other businesses in your industry, build your own unique brand identity, conceptualize your logo design and creative direction, and apply your branding to establish credibility and increase exposure."	Appropriate for all	1
https://redhoop.com/creatorup-how-to-distribute-a-web-series-6009-2.html	Online Course - How to Distribute a Web Series	N/A	Online Course - How to Distribute a Web Series	CreatorUp	$60	115 Minutes	No	N/A	"Learn to make a distribution plan so you can get seen, grow your audience, and maximize your revenue."	Appropriate for all	1
https://redhoop.com/creativelive-experimental-portraits-8712-2.html	Online Course - Experimental Portraits	N/A	Online Course - Experimental Portraits	creativeLIVE	$149	N/A	No	Sue Bryce	"Bring your most imaginative ideas to life with Sue Bryce and Lara Jade's dynamic workshop on illustrative portraiture. This course will stimulate your creative senses and show you how to produce magnificent conceptual fine art portraits. Sue Bryce is a multi award-winning Illustrative portrait photographer who specializes in creating beautiful images that look straight out of a fashion editorial. Lara Jade started her own lucrative career as an international fashion photographer by doing experimental self portraits, fine art and book covers. Sue and Lara will break down every step of their process — everything from scouting for creative props and settings to styling and shooting your portrait. Finally, this dream team will bring all the elements together in Photoshop and show you how to polish your raw photos into pieces of art that reflect your own unique imagination."	Appropriate for all	1
https://redhoop.com/creativelive-dreamweaver-vs-muse-8377-2.html	Online Course - Dreamweaver vs Muse	N/A	Online Course - Dreamweaver vs Muse	creativeLIVE	$59	N/A	No	Janine Warner	"Get up to speed quickly with the newest features in Dreamweaver Creative Cloud. Learn how the new CSS Designer panel improves workflow and makes working with Cascading Style Sheets more visual. Find out how the Fluid Grid Layout features make it easier to create responsive designs that look great on small and large screens. Save time with Templates and Library items, and then dress up your text thanks to the integration of the Adobe TypeKit font collection."	Appropriate for all	1
https://redhoop.com/learnable-beginning-android-development-11428-2.html	Online Course - Beginning Android Development	N/A	Online Course - Beginning Android Development	Learnable	Subscription	6h 50m	No	Alexander Tushinsky	"The Android mobile operation system is currently the leading platform for smartphone and tablet products around the world. This hybrid course introduces you to development for the Android OS, allowing you to create applications that can run on millions on mobile devices. What you'll learn Installation and setup of the Android SDK, Eclipse IDE, and Java JDK. Basics of the Java programming language.   Learn the basics of the Eclipse Integrated Development Environment which is the tool used to write, compile, and test Android applications. Learn to work with the Android User Interface, it’s components, and how to best use them in your applications. Work with the Android SDK to build mobile applications. Best practices for designing and developing mobile applications. Overview and steps on publishing your applications to the Android Marketplace and management of your applications online. Who should do this This course is just about for anyone!  It will help you build applications for your exclusive use, as well as applications that you can sell to others using the Android mobile platform. You'll need a PC or MAC, and some free software that we'll download and install during the first lesson. Android device is not needed for the course. All samples are done using the Android emulator. No previous experience with programming is necessary."	Appropriate for all	1
https://redhoop.com/learnable-basic-video-production-for-website-content-11442-2.html	Online Course - Basic Video Production for Website Content	N/A	Online Course - Basic Video Production for Website Content	Learnable	Subscription	34m	No	Rachel Withers	"This Basic Video Production couse will take you through the supplies and techniques you will need to start video production. Whether you are interested in making videos for your business, or in your personal life I will help you get started! We will cover gear, lighting, sound, and editing. What you'll learn The basic set up and principles of video How to stablize your camera for professional looking results Setting up your shot How to get the best audio Who should do this This course will teach you the basics of video production so you can start making professional looking videos. To do the homework, you'll need video camera or phone that takes video."	Appropriate for all	1
https://redhoop.com/udacity-web-development-how-to-build-a-blog-3958-2.html	Online Course - Web Development : How to Build a Blog	N/A	Online Course - Web Development : How to Build a Blog	Udacity	Free	6 weeks	Yes	"Steve Huffman, Sean Bennett"	"Starting from the basics of how the web works, this class will walk you through everything you need to know to build your own blog application and scale it to support large numbers of users. What Will I Learn? In this project-based course your knowledge will be evaluated as you learn to build your own blog application! Learn everything Steve Huffman wished he would have known when he broke into the startup world. Read more about Huffman and the course here. What Should I Know? A moderate amount of programming and computer science experience is necessary for this course. Syllabus How the Web Works Introduction to HTTP and Web Applications How to Have Users Getting and processing user input How to Manage State Databases and persistent data Whom to Trust User authentication and access control How to Connect Web applications as services, using APIs How to Serve Millions Scaling, caching, optimizations Changing the World Building a successful web application, project FAQ When does the course begin? This class is self paced. You can begin whenever you like and then follow your own pace. It’s a good idea to set goals for yourself to make sure you stick with the course. How long will the course be available? This class will always be available! How do I know if this course is for me? Take a look at the “Class Summary,” “What Should I Know,” and “What Will I Learn” sections above. If you want to know more, just enroll in the course and start exploring. Can I skip individual videos? What about entire lessons? Yes! The point is for you to learn what YOU need (or want) to learn. If you already know something, feel free to skip ahead. If you ever find that you’re confused, you can always go back and watch something that you skipped. What are the rules on collaboration? Collaboration is a great way to learn. You should do it! The key is to use collaboration as a way to enhance learning, not as a way of sharing answers without understanding them. Why are there so many questions? Udacity classes are a little different from traditional courses. We intersperse our video segments with interactive questions. There are many reasons for including these questions: to get you thinking, to check your understanding, for fun, etc... But really, they are there to help you learn. They are NOT there to evaluate your intelligence, so try not to let them stress you out. What should I do while I’m watching the videos? Learn actively! You will retain more of what you learn if you take notes, draw diagrams, make notecards, and actively try to make sense of the material."	Intermediate	1
