URL,TITLE,METADESCRIPTION,KEYWORDS,SOCIALTAGS,COURSENAME,PROVIDER,PRICE,DURATION,CERTIFICATE,INSTRUCTOR,DESCRIPTION,LEVEL,ISVALID?
https://redhoop.com/udemy-the-basics-of-facebook-advertising-14634-2.html,Online Course - The Basics of Facebook Advertising,It s an online Business course offered by Udemy. Price: $39. Duration: 1.5 hours.  Click to learn more and find similar courses.,The Basics of Facebook Advertising; Udemy; online Business courses,N/A,Online Course - The Basics of Facebook Advertising,Udemy,$39,1.5 hours,Yes,Christopher Wilkey,Does your target market use Facebook? Are you getting your message out to the right people at the right time? If you answered:  I don t know;  this class is designed to help you. Facebook advertising allows you to send specific content to a defined target market through Facebook. You may have noticed ads as you scrolled through your timeline or on the right hand side of your Facebook account. This class will show you how you can utilize this digital real estate to reach more people and expand your business. I will walk you through the different kind of ads you can create; which ones you should be using for your business; how you create an ad; and much much more. Although this is an entry level course; you will be lightyears ahead of anyone who has never had training in Facebook advertising. You will have access to over 1.5 hours of content that includes step-by-step tutorials to help you fully understand the basics of Facebook advertising. Once you are done; you will be able to create your first ad campiagn with confidence using Facebook ads.,Appropriate for all,?
https://redhoop.com/udemy-motivation-to-dream-bigger-8503-2.html,Online Course - Motivation to Dream Bigger,It s an online Business course offered by Udemy. Price: $29. Duration: 3 hours.  Click to learn more and find similar courses.,Motivation to Dream Bigger; Udemy; online Business courses,N/A,Online Course - Motivation to Dream Bigger,Udemy,$29,3 hours,Yes,Transformation Services Joeel & Natalie,It s time to unleash your power! We each have a power within that can completely transform ourselves; our lives; and the people around us. This power doesn’t discriminate. It isn’t looking for people who have a certain level of education or income or that came from functional homes; have perfect parents; look perfect; or have all the skills and all the information. This force is within ALL of us. This course will give you practical steps and tools that you can utilize to stay motivated along your journey toward your dreams and in alignment with your greater purpose. This course is a segment of the full Quantum Leap Your Business in 6 Weeks program; also available on Udemy; and was created for entrepreneurs. However; these powerful strategies can be used by anyone who wishes to live a life that s more exciting; more empowering; and more in alignment with their dreams!,Appropriate for all,?
https://redhoop.com/udemy-selling-residential-solar-for-contractors-and-entrepreneurs-8820-2.html,Online Course - Selling Residential Solar for Contractors and Entrepreneurs,It s an online Business course offered by Udemy. Price: $19. Duration: 41 mins.  Click to learn more and find similar courses.,Selling Residential Solar for Contractors and Entrepreneurs; Udemy; online Business courses,N/A,Online Course - Selling Residential Solar for Contractors and Entrepreneurs,Udemy,$19,41 mins,Yes,David Sugrue,This course is designed for general contractors; HVAC companies; roofers; and handymen who want to expand into the $2B market for residential solar in the United States.  This course covers the major changes in the solar market that make it an attractive investment for homeowners.  We cover the sales process; developing a sales team; generating leads; creating proposals; and closing deals.  Learn the techniques used by national solar companies to generate profitable new business,Appropriate for all,?
https://redhoop.com/pluralsight-cisco-ccna-voice-voice-overview-and-lab-setup-9601-2.html,Online Course - Cisco CCNA Voice: Voice Overview and Lab Setup,It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 05:26:52.  Click to learn more and find similar courses.,Cisco CCNA Voice: Voice Overview and Lab Setup; PluralSight; online Technology courses,N/A,Online Course - Cisco CCNA Voice: Voice Overview and Lab Setup,PluralSight,Free Trial,05:26:52,Yes,Joe Rinehart,Part 1 of 2 in the Cisco CCNA Voice (640-461 ICOMM) series. This Cisco CCNA Voice course will enhance your ability to build and deploy a Cisco telephony system for SMB environments. It includes building a lab from start to finish; best practices; and licensing. To get the most out of this course; you should have a solid foundation in Cisco networking and routing.,Intermediate,?
https://redhoop.com/udemy-how-to-take-full-advantage-of-2012-668-2.html,Online Course - How to Take Full Advantage of 2012,It s an online Business course offered by Udemy. Price: $29. Duration: 41 mins.  Click to learn more and find similar courses.,How to Take Full Advantage of 2012; Udemy; online Business courses,N/A,Online Course - How to Take Full Advantage of 2012,Udemy,$29,41 mins,Yes,Jeffrey Gitomer,In the last quarter of 2011; we created this webinar to answer the question: How will I make the most of my sales career next year? By focusing on the rise of social media; and combining it with the unique challenges a salesperson faces when planning out next year s sales plan; we offer plans and perspectives on this professional sales training program for taking full advantage of a new year. Take this Professional Sales Training Program course and take full advantage of the Year.</p>,Appropriate for all,?
https://redhoop.com/udemy-quantum-leap-your-business-in-6-weeks-8157-2.html,Online Course - Quantum Leap Your Business in 6 Weeks,It s an online Business course offered by Udemy. Price: $297. Duration: 13.5 hours.  Click to learn more and find similar courses.,Quantum Leap Your Business in 6 Weeks ; Udemy; online Business courses,N/A,Online Course - Quantum Leap Your Business in 6 Weeks,Udemy,$297,13.5 hours,Yes,Transformation Services Joeel & Natalie,The Quantum Leap Program is designed to help heart-centered entrepreneurs take their business idea to the next level. Do you want to make a difference and make money doing it? Are you tired of feeling like a best kept secret? Do you refuse to live in a corporate box? Are you determined to fulfill your purpose? Take the guesswork out of business creation and expansion. We have personally used these exact tools to create rapid success; and in this program we are offering you OUR proven; step-by-step process Learn strategies to play the game and WIN Make your ideas concrete Stop spinning your wheels and KNOW what action to take Learn from success by mining for gold Discover your tribe of ideal customers Perfect your elevator pitch and marketing copy Feel empowered to put your expert hat on Develop a strategy to monetize your mission Learn tools to stay motivated and inspired Do what you love So; ARE YOU READY TO QUANTUM LEAP? In this virtual training we will be personally walking you through the 6-step process of QUANTUM LEAPING from idea to creation in 6 weeks. (Although this program is designed to quantum leap your business in 6 weeks; it can be implemented at your own pace.) 1. CREATION: Make Your Idea Concrete 2. CONNECTION: Get to Know Your Tribe 3. COMMUNICATION: Define Your Message 4. MONETIZATION: Make Money with Your Mission 5. ACTION: Strategize for Success 6. MOTIVATION: Staying on Track We want you to enjoy a rich learning experience; and so each section includes: ? A complete 1+ hour audio program ? A full length workbook that covers all material discussed in the audio program ? Video instruction (40 to 60 minutes per section) ? Worksheet Activities (the core ingredient for YOUR success) What the Quantum Leap process can do for you: ? Making six figures while making a difference. ? Living a life of purpose; passion; and authenticity. ? Developing the mindset of TRUE freedom. ? Creating rapid growth in your business and your life. ? Living in alignment with your greatness. So; ARE YOU READY TO QUANTUM LEAP? If you’re still not sure; read on to see if the Quantum Leap Your Business Program is for you… Any of this sound familiar? ? You know you have an amazing product or service and want to make a difference in people s lives; but you have no idea where to start OR how to further develop it. ? You re frustrated because you KNOW you re supposed to be making a HUGE difference in the world; and instead you re playing  small.  ? You refuse to live in a corporate box. ? You re sick and tired of people telling you you’re the  best-kept  secret or that you have an amazing talent. When you first heard it; you were flattered. Now you re just plain irritated. Worse; you re STILL the best-kept secret despite all your best efforts to change that and you re ready to START making money by sharing your expertise. ? You want your business to work for you instead of feeling like you are a slave to it. Or you re tired of making money for someone else instead of yourself. ? You have worked tirelessly to follow your purpose with limited results. (There has to be an easier way; right?) ? You long to be able to make money while also contributing. ? You are determined to fulfill your purpose or die trying. ? You want freedom in your life but it seems like it would take forever to do it and even have doubts whether it s even possible. ? You are ready to quantum leap. If any of this resonates with you I ve got GREAT news for you – you are SO in the right place right now! In the 6-Week BOOTCAMP will take you by the hand and PERSONALLY walk you through the process of creating your dream and the freedom you crave. You see; we ve figured it all out AND we re laying it out for you so you can easily duplicate our success. Our 6 week system for launching an idea and transforming it into a functional business has been the KEY to us creating a multi-six figure business in just 3 years. This being a business that was created from scratch; with only a couple of hundred dollars in the bank account. Not to mention we ve used this same process to create new business after new business; all with great success. That’s why we re ready to walk you through the same process that works so successfully for us; over and over again. Our  Business Creation Resume  includes: an import business; a resale business buying surplus at pennies and selling at top dollar; a non-profit teen center; a photography company; a T-shirt company; a regional and national magazine; a publishing company; a holistic center; and a consulting and coaching company; to name a few. What we found was that every business venture had the same process to jump start - or QUANTUM LEAP - it into success. But it s deeper than that. You see; we LOVE more than anything to teach people how to take an idea and create it into a reality. Why? Because our process is such a FAST and EASY way to get results and it s SO exciting to get to share it with other conscious entrepreneurs who want to do their part to make the world a better place.,Appropriate for all,?
https://redhoop.com/statistics-online-courses.html,Statistics Online Courses,176 Online Statistics Video Courses at RedHoop.com,Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC,N/A,Statistics Online Courses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/skillshare-digital-illustration-doodles-to-designs-12798-2.html,Online Course - Digital Illustration: Doodles to Designs,It s an online Other course offered by SkillShare. Price: Subscription Click to learn more and find similar courses.,Digital Illustration: Doodles to Designs; SkillShare; online Other courses,N/A,Online Course - Digital Illustration: Doodles to Designs,SkillShare,Subscription,N/A,No,Jon Burgerman,I am an artist and illustrator who makes busy; bold; fun; funny; colorful artworks. ,Beginner,?
https://redhoop.com/khan-academy-angle-basics-10206-2.html,Online Course - Angle basics,It s an online Math and Science course offered by Khan Academy. Price: Free Click to learn more and find similar courses.,Angle basics; Khan Academy; online Math and Science courses,N/A,Online Course - Angle basics,Khan Academy,Free,N/A,No,N/A,What is an angle and how do we label; measure and construct them? Common Core Standards: 4.MD.C.5; 4.MD.C.5a; 4.MD.C.5b; 4.MD.C.6; 4.MD.C.7; 4.G.A.1,Appropriate for all,?
https://redhoop.com/udemy-serious-profit-on-ebay-amazon-without-funds-or-products-11614-2.html,Online Course - Serious Profit on eBay & Amazon Without Funds or Products,It s an online Business course offered by Udemy. Price: $27. Duration: 1.5 hours.  Click to learn more and find similar courses.,Serious Profit on eBay & Amazon Without Funds or Products; Udemy; online Business courses,N/A,Online Course - Serious Profit on eBay & Amazon Without Funds or Products,Udemy,$27,1.5 hours,Yes,Paul Tilley,“Now what do I sell...?” You sold your old DVDs; CDs; Nick-Nacks; Granny even. You know that you can make money on eBay/Amazon. And you see others selling with 1000s of products But where do they get them all from? And how do they have the time to get them; pack them; post them and deal with returns and issues? In this course I will explain exactly how to make lots of profits without ever handling a product; no risk and no upfront fees. It really is possible. You will never have to leave your laptop (so you can sit in a cafe and run your eBay/Amazon empire).,Appropriate for all,?
https://redhoop.com/paid-outlook-online-courses.html,Paid Outlook Online Courses,106 Paid Online Outlook Video Courses at RedHoop.com,Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC,N/A,Paid Outlook Online Courses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/pluralsight-java-fundamentals-part-2-6929-2.html,Online Course - Java Fundamentals; Part 2,It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 03:47:57.  Click to learn more and find similar courses.,Java Fundamentals; Part 2; PluralSight; online Technology courses,N/A,Online Course - Java Fundamentals; Part 2,PluralSight,Free Trial,03:47:57,Yes,John Sonmez,This course picks up where we left off in Java Fundamentals Part 1. We learn a few more advanced languaged features in Java such as exception handling and annotations. We also look a some of the commonly used Java Class Libraries used to implement collections; threading and I/O in Java.,Intermediate,?
https://redhoop.com/creativelive-producing-edm-with-ableton-live-11771-2.html,Online Course - Producing EDM with Ableton Live,It s an online Music course offered by creativeLIVE. Price: $49 Click to learn more and find similar courses.,Producing EDM with Ableton Live; creativeLIVE; online Music courses,N/A,Online Course - Producing EDM with Ableton Live,creativeLIVE,$49,N/A,No,Big Chocolate,Ableton Live is the industry-leading application for creating and performing Electronic Dance Music. Mastering its unique capabilities and workflow are the key to getting your get ideas out of you head and into your speakers-- and becoming a prolific; songwriting machine. In this one-day course; DJ/producer Big Chocolate teaches you how to create EDM songs from start to finish using Ableton Live. It s not just a re-telling of the manual; it s a look behind the scenes at his own unique workflow: you ll learn how to get started with the program; how to write and combine sonic elements; his secrets to getting unstuck; and finally how to put it all together into a finished song. Whether you re new to Ableton Live or an experienced user; you ll take your creativity to new levels!,Appropriate for all,?
https://redhoop.com/free-twitter-online-courses.html,Free Twitter Online Courses,47 Free Online Twitter Video Courses at RedHoop.com,Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC,N/A,Free Twitter Online Courses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/udemy-become-a-wine-connoisseur-1066-2.html,Online Course - Become a Wine Connoisseur,It s an online Lifestyle course offered by Udemy. Price: $59. Duration: 3.5 hours.  Click to learn more and find similar courses.,Become a Wine Connoisseur; Udemy; online Lifestyle courses,N/A,Online Course - Become a Wine Connoisseur,Udemy,$59,3.5 hours,Yes,Palate Press,Wine Savvy with Palate Press will take you from vine to table. From an Ivy League Ph.D. in Chemistry to The Best Young Sommelier in America; the lecturers will teach you what s in the bottle; and how to order the right bottle at that important client dinner. This course will teach you the major (and some of the more interesting minor) red and white wines of the world; the science in the bottle and wine aromas and flaws; the secrets of wine stores and wine professionals; and wine in the restaurant. It will give you a newfound confidence in your exploration of the wine world; whether you re trying to find the right bottle for dinner or trying to pair food and wine on a date.,Appropriate for all,?
https://redhoop.com/udemy-projecting-your-brand-promise-through-new-media-9926-2.html,Online Course - Projecting Your Brand Promise through New Media,It s an online Business course offered by Udemy. Price: Free. Duration: 15 mins.  Click to learn more and find similar courses.,Projecting Your Brand Promise through New Media; Udemy; online Business courses,N/A,Online Course - Projecting Your Brand Promise through New Media,Udemy,Free,15 mins,Yes,eCornell,This brief course; Project Your Brand Promise; teaches you how to: Assess your brand website Identify important brand-projection criteria Evaluate your own brand promise and the way it s projected You ll explore how to use new media to communicate your brand promise in a cohesive way by maintaining your brand voice. And you will learn how to conduct an online customer review analysis to help you understand your customers and their interests so that you can tailor your brand promise to your target market. Use what you learn in this course to understand how your firm is communicating its brand promise; and take concrete steps to ensure you are being consistent in your messaging.,Appropriate for all,?
https://redhoop.com/udemy-pinterest-the-complete-guide-11160-2.html,Online Course - Pinterest: the complete guide,It s an online Technology course offered by Udemy. Price: $15. Duration: 32 mins.  Click to learn more and find similar courses.,Pinterest: the complete guide; Udemy; online Technology courses,N/A,Online Course - Pinterest: the complete guide,Udemy,$15,32 mins,Yes,SO ME Academy,Welcome to this SO ME Academy course exclusive to udemy Here with SO ME Academy you can study the ins and outs of Pinterest. This course is taken from our  Certificate of social media management and marketing . By taking this course you then receive a 10% off voucher for our main course should you wish to learn more about social media. This course is more than enough to turn social zero to Pinterest hero using our proactive and practical approach. Good luck and we hope you enjoy our course,Appropriate for all,?
https://redhoop.com/coursera-vaccine-trials-methods-and-best-practices-3911-2.html,Online Course - Vaccine Trials: Methods and Best Practices,It s an online Math and Science course offered by Coursera. Price: Free. Duration: 7 weeks.  Click to learn more and find similar courses.,Vaccine Trials: Methods and Best Practices; Coursera; online Math and Science courses,N/A,Online Course - Vaccine Trials: Methods and Best Practices,N/A,N/A,N/A,N/A,N/A,Vaccines are evaluated through a series of clearly defined controlled studies to assess these investigational products for safety; immunogenicity and efficacy before they are approved for licensure.  All clinical vaccine trials are bound by international ethical guidelines and; in the case of US trials; Food and Drug Administration (FDA) regulations.   Good Clinical Practice is defined by the International Conferences on Harmonization (ICH) as: “A standard for the design; conduct; performance; monitoring; auditing; recording; analysis; and reporting of clinical trials that provides assurance that the data and reported results are credible and accurate; and that the rights; integrity and confidentiality of trial subjects are protected.”   That’s a tall order; so how is it done?  Individuals who enroll as subjects in these trials play an essential role in the development and evaluation of new and improved candidate vaccines.  They are average citizens who volunteer to roll up their sleeves and; in the process; make a tremendous difference in society.  So why do they volunteer and what safeguards do we put in place to protect their rights; safety and well-being while in the trial?  What are the responsibilities of the investigators; sponsors and ethics committees who conduct and oversee these trials?    Along with our colleagues; we will introduce you to how GCP is applied in clinical vaccine trials to ensure proper and ethical scientific conduct. The course will use examples from real vaccine trials to demonstrate the application of the FDA Code of Federal Regulations and ICH GCP Guidelines to explore methods and best practices involved in implementing phase I and II vaccine clinical trials.  This short course offering through Coursera is based on our work at the Center for Immunization Research and an in-depth graduate course taught at the Johns Hopkins Bloomberg School of Public Health.   We hope it inspires you to work in this exciting field.,Appropriate for all,?
https://redhoop.com/skillshare-pinterest-for-business-101-what-you-need-to-know-12590-2.html,Online Course - Pinterest For Business 101: What You NEED To Know,It s an online Other course offered by SkillShare. Price: Subscription Click to learn more and find similar courses.,Pinterest For Business 101: What You NEED To Know; SkillShare; online Other courses,N/A,Online Course - Pinterest For Business 101: What You NEED To Know,SkillShare,Subscription,N/A,No,Nate Ginsburg,You ve heard of Pinterest; right? You ve also probably heard of the success businesses have on Pinterest too. By now you might even be tired of hearing about it. Seeing others reap the rewards can be frustrating especially if you know that it could be you enjoying the same success.,Beginner,?
https://redhoop.com/udemy-brand-new-you-a-personal-branding-masterclass-9992-2.html,Online Course - Brand New You: A Personal Branding Masterclass,It s an online Business course offered by Udemy. Price: Free. Duration: 41 mins.  Click to learn more and find similar courses.,Brand New You: A Personal Branding Masterclass ; Udemy; online Business courses,N/A,Online Course - Brand New You: A Personal Branding Masterclass,Udemy,Free,41 mins,Yes,Marisa Murgatroyd,The biggest thing holding most people back is their personal brand. They don’t know it though. All they know is that “something’s” not right. So they hesitate. They delay. They put off doing the work to build their business. Until now; the process of “branding” has been a mysterious and costly one. Something that only the “big” players could engage in. Not any more. In this module you’re going to walk through a series of transformative exercises designed to reveal every element of your ideal brand — a brand that will instantly position you as a leader in your field and bring the clients; business partners; deals and the income you want while bestowing on you the huge impact and authority you deserve. Never released this outside of her signature program Message to Money before; but after seeing the reaction of clients to this material; she decided to make an exception. With 9 in-depth videos on business and personal branding; this product is a $97 value.,Appropriate for all,?
https://redhoop.com/udemy-learn-conducttr-15119-2.html,Online Course - Learn Conducttr,It s an online Technology course offered by Udemy. Price: Free. Duration: 1 hour.  Click to learn more and find similar courses.,Learn Conducttr; Udemy; online Technology courses,N/A,Online Course - Learn Conducttr,Udemy,Free,1 hour,Yes,Robert Pratten,Conducttr is a multi-platform interactive storytelling tool... think of it as photoshop for transmedia storytelling. Includes course materials such as twitter profile icons and presentations. The course will take approximately 1 hr to 90 mins to complete. Conducttr is a professional transmedia production and management tool used on projects from independent designers to major brands.,Appropriate for all,?
https://redhoop.com/lynda-logic-pro-9-essential-training-1532-2.html,Online Course - Logic Pro 9 Essential Training,It s an online Technology course offered by Lynda. Price: Free Trial. Duration: 5h 25m.  Click to learn more and find similar courses.,Logic Pro 9 Essential Training; Lynda; online Technology courses,N/A,Online Course - Logic Pro 9 Essential Training,Lynda,Free Trial,5h 25m,Yes,Scott Hirsch,In Logic Pro 9 Essential Training; Scott Hirsch explains how to harness the power and flexibility of Logic Pro; Apple’s popular songwriting software; to record; edit; and mix music. The course includes instruction on how to compose in Logic Pro; and spend more time being creative and less time dealing with technical uncertainties. Scott focuses on setting up a workspace; recording with both live performers and digital instruments; editing and arranging; and mixing and mastering a composition. Exercise files accompany the course. Topics include: Navigating the Logic Pro interface Setting up for recording Enabling multiple inputs for a live performance Exploring Logic s arsenal of virtual instruments Working with powerful MIDI editors and sequencers Beatmapping; varispeed; and tempo adjustment in the timeline Creating and re-using Apple loops Editing music: Moving and snapping regions; cutting and looping Transcribing a score and creating lead sheets in the Score Editor Syncing with video Mixing audio and creating dynamic mixes Understanding surround sound requirements Exporting a song from Logic Pro,Beginner,?
https://redhoop.com/pluralsight-clojure-fundamentals-part-1-7010-2.html,Online Course - Clojure Fundamentals - Part 1,It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 03:08:33.  Click to learn more and find similar courses.,Clojure Fundamentals - Part 1; PluralSight; online Technology courses,N/A,Online Course - Clojure Fundamentals - Part 1,PluralSight,Free Trial,03:08:33,Yes,Alan Dipert,Clojure is a functional programming language for the Java Virtual Machine. This course explores Clojure starting with the basics; with only a Java or C# programming background assumed.,Intermediate,?
https://redhoop.com/pluralsight-outlook-2010-emails-and-rss-9570-2.html,Online Course - Outlook 2010: Emails and RSS,It s an online Technology course offered by PluralSight. Price: Free Trial. Duration: 04:44:49.  Click to learn more and find similar courses.,Outlook 2010: Emails and RSS; PluralSight; online Technology courses,N/A,Online Course - Outlook 2010: Emails and RSS,PluralSight,Free Trial,04:44:49,Yes,Ackmann; Kulterman,Part 1 of 2 in the Outlook 2010 series is a great starting point for exploring what Outlook is capable of. This course walks you through how to create and manage email signatures; contacts; RSS feeds; meeting invites; or even weeding through the 500+ Inbox messages to locate that one oh-you-know-it-is-there-somewhere message someone sent you months ago. This course is designed with busy professionals in mind; so feel free to skip around as necessary or watch only those lessons that fit your needs.,Beginner,?
https://redhoop.com/lynda-developing-applications-for-amazon-kindle-devices-5387-2.html,Online Course - Developing Applications for Amazon Kindle Devices,It s an online Technology course offered by Lynda. Price: Free Trial. Duration: 4h 31m.  Click to learn more and find similar courses.,Developing Applications for Amazon Kindle Devices; Lynda; online Technology courses,N/A,Online Course - Developing Applications for Amazon Kindle Devices,Lynda,Free Trial,4h 31m,Yes,Lee Brimelow,In this course; Lee Brimelow introduces the Kindle Store and explains how to take your existing applications and tailor them to the Kindle environment. Learn about the three key APIs unique to Kindle: In-App Purchasing for selling digital content and subscriptions; GameCircle for creating leaderboards and registering achievements; and Maps; which adds interactive maps to most Kindle Fire tablets. The course also covers multiscreen development and testing with the Kindle Emulator; as well as actual deployment to the Kindle store.,Intermediate,?
