URL,TITLE,METADESCRIPTION,KEYWORDS,SOCIALTAGS,COURSENAME,PROVIDER,PRICE,DURATION,CERTIFICATE,INSTRUCTOR,DESCRIPTION,LEVEL,ISVALID?
https://redhoop.com/edx-6002x-introduction-to-computational-thinking-and-data-science-13318-2.html,Online Course - 6.00.2x: Introduction to Computational Thinking and Data Science,It s an online Technology course offered by edX. Price: Free. Duration: 9 weeks.  Click to learn more and find similar courses.,6.00.2x: Introduction to Computational Thinking and Data Science; edX; online Technology courses,N/A,Online Course - 6.00.2x: Introduction to Computational Thinking and Data Science,edX,Free,9 weeks,Yes,Eric Grimson; John Guttag; Ana Bell,6.00.2x is aimed at students with some prior programming experience in Python and a rudimentary knowledge of computational complexity. We have chosen to focus on breadth rather than depth. The goal is to provide students with a brief introduction to many topics; so that they will have an idea of what’s possible when the time comes later in their career to think about how to use computation to accomplish some goal. That said; it is not a “computation appreciation” course. Students will spend a considerable amount of time writing programs to implement the concepts covered in the course. Topics covered include plotting; stochastic programs; probability and statistics; random walks; Monte Carlo simulations; modeling data; optimization problems; and clustering. What will I learn? If you successfully complete this course; you will have: Developed some insight into the process of moving from an ambiguous problem statement to a computational formulation of a method for solving the problem; Learned a useful set of algorithmic and problem reduction techniques; Learned how to use simulations to shed light on problems that don’t easily succumb to closed form solutions; Learned how to use computational tools; including simple statistical; machine learning; and plotting tools; to model and understand data. All required readings are available within the courseware; courtesy of The MIT Press. A print version of the course textbook; Introduction to Computer Science and Programming Using Python; is also available for purchase. The MIT Press is offering enrolled students a special 30% discount on books ordered directly through the publisher’s website. To take advantage of this offer; please use promotion code guttag30 at The MIT Press.  ,Appropriate for all,?
https://redhoop.com/coursera-introduction-to-art-concepts-techniques-3679-2.html,Online Course - Introduction to Art: Concepts & Techniques,It s an online Humanities course offered by Coursera. Price: Free. Duration: 7 weeks.  Click to learn more and find similar courses.,Introduction to Art: Concepts & Techniques; Coursera; online Humanities courses,N/A,Online Course - Introduction to Art: Concepts & Techniques,Coursera,Free,7 weeks,Yes,Anna Divinsky,Introduction to Art: Concepts & Techniques is an art appreciation course created for individuals without any artistic background. This course introduces you to various art movements; cultural influences; artistic genres; artists; and their artwork. The main emphasis of the course is to teach you hands-on studio arts techniques as you conduct personal research and explore your own creativity. While utilizing historical and contemporary art concepts; the course guides you through different time periods. Examining and discussing artwork is a crucial part of this course; encouraging you to express your opinions about art in an intelligent and articulate manner. By the conclusion of the course; you will compile a portfolio of artworks reflective of your research; understanding; creativity; and personal growth.   Subjects discussed: Fantastic Art; Mail Art; Black and White Portraiture Photography; Installation Art; and 3-D Art.   Art Concepts explored: Line; Shape; Value; Texture; and Color.   Art Mediums used: Graphite Pencils; Charcoal; Pastels; Ink; Watercolor; Acrylic Paint; Collage.,Appropriate for all,?
https://redhoop.com/open2study-financial-literacy-finlitrc-6022-2.html,Online Course - Financial Literacy (FinLitrc),It s an online Business course offered by Open2Study. Price: Free. Duration: 4 weeks.  Click to learn more and find similar courses.,Financial Literacy (FinLitrc); Open2Study; online Business courses,N/A,Online Course - Financial Literacy (FinLitrc),Open2Study,Free,4 weeks,No,Peter Mordaunt and Paul Clitheroe,You will be shown how to set your goals and how to achieve those goals using an established; working savings plan. You will then learn the basic skills to get you started on building your wealth and then you will be shown the common mistakes people make with managing their money.,Appropriate for all,?
https://redhoop.com/trainsimple-courses-12-3.html,TrainSimple Courses,TrainSimple courses on RedHoop (Search. Learn. Grow.),TrainSimple courses; TrainSimple classes; free TrainSimple courses; free TrainSimple classes,N/A,TrainSimple Courses,N/A,N/A,N/A,No,N/A,N/A,N/A,?
https://redhoop.com/open2study-writing-for-the-web-writeweb-7992-2.html,Online Course - Writing for the Web (WriteWeb),It s an online Business course offered by Open2Study. Price: Free. Duration: 4 weeks.  Click to learn more and find similar courses.,Writing for the Web (WriteWeb); Open2Study; online Business courses,N/A,Online Course - Writing for the Web (WriteWeb),Open2Study,Free,4 weeks,No,Frankie Madden,Understanding the difference between writing for print versus writing for the web starts with learning about how readers behave differently online. This course brings to light how to accommodate the needs of online readers through web design; writing style; structure and search engine optimisation. Find out how content can impact the reader s experience; as well as how the reader s experience can impact the way they interpret online content.,Appropriate for all,?
https://redhoop.com/creativelive-modern-womens-portraiture-14285-2.html,Online Course - Modern Women s Portraiture,It s an online Arts and Photography course offered by creativeLIVE. Price: $149 Click to learn more and find similar courses.,Modern Women s Portraiture; creativeLIVE; online Arts and Photography courses,N/A,Online Course - Modern Women s Portraiture,creativeLIVE,$149,N/A,No,Sue Bryce,Beauty is an ever-shifting; ephemeral; and crucial element to capture when taking a successful portrait. Learn the art and science of photographing beauty straight from four of the best fashion and glamour photographers working today — Sue Bryce; Lara Jade; Emily Soto; and Lou Freeman. Through dynamic instruction; each of these world-renowned photographers will reveal the many skills and techniques that create their unique; unparalleled styles. During a live mentoring session; Sue Bryce will push audience members to define their true purpose and set an actionable roadmap to make it a reality. Sue will also cover how to craft authentic marketing campaigns that resonate with women of all generations. Lara Jade and Emily Soto will reveal the choices that define their distinctive; award-winning styles; covering everything from lighting to retouching. Glamour photographer Lou Freeman will teach what women want to see in their portraits and walk you through the right questions to ask your clients. The four photographers will then reconvene for a grand finale: six hours of posing education. Sue will teach her signature beauty and glamour poses; Emily will delve deep into creative posing techniques; Lara will cover fashion posing; and Lou will walk you through timeless boudoir poses.,Appropriate for all,?
https://redhoop.com/edx-amrx-autonomous-mobile-robots-11777-2.html,Online Course - AMRx: Autonomous Mobile Robots,It s an online Technology course offered by edX. Price: Free. Duration: 15 weeks.  Click to learn more and find similar courses.,AMRx: Autonomous Mobile Robots; edX; online Technology courses,N/A,Online Course - AMRx: Autonomous Mobile Robots,edX,Free,15 weeks,Yes,Roland Siegwart; Paul Furgale; Margarita Chli; Marco Hutter; Davide Scaramuzza; Martin Rufli,Robots are rapidly evolving from factory workhorses; which are physically bound to their work-cells; to increasingly complex machines capable of performing challenging tasks in our daily environment. The objective of this course is to provide the basic concepts and algorithms required to develop mobile robots that act autonomously in complex environments. The main emphasis is put on mobile robot locomotion and kinematics; environment perception; probabilistic map based localization and mapping; and motion planning. This lecture closely follows the textbook Introduction to Autonomous Mobile Robots by Roland Siegwart; Illah Nourbakhsh; Davide Scaramuzza; The MIT Press; second edition 2011 All required readings are available within the courseware; courtesy of The MIT Press. A print version of the course textbook; Introduction to Autonomous Mobile Robots; is also available for purchase. The MIT Press is offering enrolled students a special 30% discount on books ordered directly through the publisher’s website. To take advantage of this offer; please use promotion code IAMR30 at The MIT Press site.,Appropriate for all,?
https://redhoop.com/coursera-financing-and-investing-in-infrastructure-10131-2.html,Online Course - Financing and Investing in Infrastructure,It s an online Business course offered by Coursera. Price: Free. Duration: 6 weeks.  Click to learn more and find similar courses.,Financing and Investing in Infrastructure; Coursera; online Business courses,N/A,Online Course - Financing and Investing in Infrastructure,Coursera,Free,6 weeks,Yes,N/A,According to the OECD; the total global infrastructure investment requirement by 2030 for transport; electricity generation; transmission and distribution; water and telecommunications comes to $71tn. This figure represents about 3.5% of the annual World GDP from 2007 to 2030. The European Commission estimated that; by 2020; Europe will need between euro 1.5tn and euro 2tn of infrastructure investments. In the time period between 2011 and 2020; about euro 500bn will be required for the implementation of the Trans-European Transport Network (TEN-T) programme; euro 400bn for Energy distribution networks and smart grids; euro 200 bn on Energy transmission networks and storage and euro 500bn for the upgrade and construction of new power plants. An additional euro 38-58bn and euro 181-268bn capital investment will be needed to achieve the targets set by the European Commission for broadband diffusion. Traditionally; investments in infrastructure were financed using public sources. However; severe budget constraints and inefficient management of infrastructure by public entities have led to an increased involvement of private investors in the business. The course focuses on how private investors approach infrastructure projects from the standpoints of equity; debt and hybrid instruments. The course is concentrated on the practical aspects of project finance; the most frequently used financial technique for infrastructure investments. The repeated use of real life examples and case studies allows students to link the theoretical background to actual business practice. At the end of the course; students will be in the position to analyze a complex transaction; to identify key elements of the deal and to suggest proper solutions for deal structuring from the perspective of a financial advisor.,Appropriate for all,?
https://redhoop.com/provider/pluralsight-online-courses.html,PluralSight Video Courses,1408 PluralSight Video Courses,Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC,N/A,PluralSight Video Courses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
https://redhoop.com/khan-academy-aftermath-of-world-war-i-5660-2.html,Online Course - Aftermath of World War I,It s an online Humanities course offered by Khan Academy. Price: Free Click to learn more and find similar courses.,Aftermath of World War I; Khan Academy; online Humanities courses,N/A,Online Course - Aftermath of World War I,Khan Academy,Free,N/A,No,N/A,World war I (or the Great War) was a defining event for the 20th Century. It marked the end (or beginning of the end) of centuries-old empires and the dawn-of newly independent states based on ethnic and linguistic commonality. It didn t just change the face of Europe; it changed the face of the world. From the Paris Peace Conference and Treaty of Versailles; we ll see how the end of World War I may have been just the set up for even more conflict in Europe and the world.,Appropriate for all,?
https://redhoop.com/creativelive-fashion-photography-101-6180-2.html,Online Course - Fashion Photography 101,It s an online Arts and Photography course offered by creativeLIVE. Price: $149 Click to learn more and find similar courses.,Fashion Photography 101; creativeLIVE; online Arts and Photography courses,N/A,Online Course - Fashion Photography 101,creativeLIVE,$149,N/A,N/A,Lara Jade,In this fashion photography course; learn every stage of a fashion shoot; from casting your styling team and model to the shoot day itself: shooting in-studio and on-location; lighting techniques; model direction; and finally; retouching; business; marketing; and social media advertising. Whatever type of photographer you are and whatever your experience level; you can learn something from this fashion photography course -- the elements of fashion photography and how to integrate them with your own business techniques! Lara will instill you with confidence as she shares her personal experiences of her journey in the industry thus far; guiding you towards making your own mark within the industry.,Appropriate for all,?
https://redhoop.com/lynda-maya-essentials-5-animation-tools-1365-2.html,Online Course - Maya Essentials 5: Animation Tools,It s an online Technology course offered by Lynda. Price: Free Trial. Duration: 1h 20m.  Click to learn more and find similar courses.,Maya Essentials 5: Animation Tools; Lynda; online Technology courses,N/A,Online Course - Maya Essentials 5: Animation Tools,Lynda,Free Trial,1h 20m,Yes,George Maestri,Animation Tools is a focused course that covers the basics of animating in Autodesk Maya; including setting keyframes; working with animation editors; and automating animation with constraints and simple rigs. Author George Maestri also shows how to create motion trails and ghost objects and construct animation cycles; an alternative way to loop your animation with the Graph Editor and Curves. Topics include: Understanding the animation interface Animating objects and their attributes Creating; copying; and adjusting keyframes Creating breakdown keys Animating objects along paths Hiding; locking; and limiting channels Fitting skeletons to a mesh Deforming a mesh with the Skin tool Animating a skeleton,Beginner,?
https://redhoop.com/open2study-strategic-management-stratmgt-6028-2.html,Online Course - Strategic Management (StratMgt),It s an online Business course offered by Open2Study. Price: Free. Duration: 4 weeks.  Click to learn more and find similar courses.,Strategic Management (StratMgt); Open2Study; online Business courses,N/A,Online Course - Strategic Management (StratMgt),Open2Study,Free,4 weeks,No,Mo Kader,Strategic management is one of the most important  hard skills  in business management. In Strategic Management; you ll learn how you can manage businesses and projects proactively with a focus on long-term strategy; rather than reacting to day-to-day hiccups. In this course; you ll learn about the role of strategic management in running a business; the difference between defensive and aggressive business strategies; taking a strategic position and recommending a strong business strategy. You ll also learn how to incorporate factors like competitor behaviour and market movements into your decision making.,Appropriate for all,?
https://redhoop.com/compare-crafts-course-providers.html,Crafts Course Providers,Online course providers that offer Crafts courses.,online Crafts courses; online Crafts classes; free online Crafts courses; free online Crafts classes,N/A,Crafts Course Providers,N/A,N/A,N/A,No,N/A,We aim to be your go-to source for online art and craft instruction. We ve gathered ... more,N/A,?
https://redhoop.com/udemy-career-mind-mastery-interview-success-blueprint-741-2.html,Online Course - Career Mind Mastery: Interview Success Blueprint,It s an online Lifestyle course offered by Udemy. Price: $47. Duration: 5 hours.  Click to learn more and find similar courses.,Career Mind Mastery: Interview Success Blueprint; Udemy; online Lifestyle courses,N/A,Online Course - Career Mind Mastery: Interview Success Blueprint,Udemy,$47,5 hours,Yes,Tom Cassidy,Career Mind Mastery: Learn How to Face an Interview - Your performance in the interview is all that stands between you and the role you want. The good news is that once you know the blueprint for Interview Success; making a great impression and nailing the interview is much easier than you think. In this course I ll uncover our step-by-step blueprint for Interview Success; no matter what job you re going for; no matter who the interviewer is and no matter what questions they ask. Take this ultimate Career Mind Mastery course and learn how to face an interview. Photo by Kieran Doherty - http://www.kierandoherty.com/ © 2012 Kieran Doherty Photography,Appropriate for all,?
https://redhoop.com/coursera-the-french-revolution-12707-2.html,Online Course - The French Revolution,It s an online Humanities course offered by Coursera. Price: Free. Duration: 8 weeks.  Click to learn more and find similar courses.,The French Revolution; Coursera; online Humanities courses,N/A,Online Course - The French Revolution,Coursera,Free,8 weeks,Yes,N/A,The French Revolution is one of the great turning-points in history. In 1789 huge numbers of French peasants; urban workers and middle-class people successfully rebelled against absolute monarchy and the privileges of the nobility. But the struggle over what social and political system should replace the  Old Regime  was to divide French people and finally the whole of Europe. This subject examines the history of the French Revolution from its origins to 1799. The French Revolution continues to fascinate us; to inspire us; at times to horrify us. Never before had the people of a large and populous country sought to remake their society on the basis of the principles of liberty and equality. The drama; success and tragedy of their project has attracted students to it for more than two centuries. Its importance and fascination for us are undiminished as we try to understand revolutions in our own times.,Appropriate for all,?
https://redhoop.com/open2study-online-advertising-onlinead-6030-2.html,Online Course - Online Advertising (OnlineAd),It s an online Business course offered by Open2Study. Price: Free. Duration: 4 weeks.  Click to learn more and find similar courses.,Online Advertising (OnlineAd); Open2Study; online Business courses,N/A,Online Course - Online Advertising (OnlineAd),Open2Study,Free,4 weeks,No,Patty Keegan,Explore the evolution of online advertising from the beginnings of the Web; and how it has developed into a major sector of the multi-billion dollar advertising industry. We’ll cover the key players; as well as the multitude of different creative formats and executions and how those ads are delivered and tracked. Find out about the major digital platforms; including search; social; and mobile; in terms of each marketplace; the key players; and marketing opportunities. We’ll also build an understanding the digital campaign planning process along with the process of implementing; tracking; and reporting on the success of online advertising campaigns.,Appropriate for all,?
https://redhoop.com/lynda-2d-character-animation-1445-2.html,Online Course - 2D Character Animation,It s an online Technology course offered by Lynda. Price: Free Trial. Duration: 5h 50m.  Click to learn more and find similar courses.,2D Character Animation; Lynda; online Technology courses,N/A,Online Course - 2D Character Animation,Lynda,Free Trial,5h 50m,Yes,George Maestri,All animators must learn to walk before they can run. In 2D Character Animation; industry expert George Maestri teaches the basic principles every animator must know to build a foundation for more complex work. These principles are relevant regardless of software used or animation style. George explains how good animation depends on a firm knowledge of the laws of motion; which inform the principles of animation. He teaches the basics of creating characters; squash and stretch; pose-to-pose animation; walking and running; track reading; and dialogue animation. He also shows how to use After Effects and Flash to apply the tools learned in the course. Exercise files accompany this course. Topics include: Creating character joints that really work Building with the Puppet tool in After Effects Understanding internal versus external forces in movement Reading tracks and assigning mouth shapes for dialogue Setting up a scene in both After Effects and Flash,Advanced,?
https://redhoop.com/edx-infx523-01-globalizations-winners-and-losers-challenges-for-developed-and-developing-countries-5575-2.html,Online Course - INFX523-01: Globalization s Winners and Losers: Challenges for Developed and Developing Countries,It s an online Humanities course offered by edX. Price: Free. Duration: 7 weeks.  Click to learn more and find similar courses.,INFX523-01: Globalization s Winners and Losers: Challenges for Developed and Developing Countries; edX; online Humanities courses,N/A,Online Course - INFX523-01: Globalization s Winners and Losers: Challenges for Developed and Developing Countries,edX,Free,7 weeks,Yes,Theodore H. Moran; John Kline; Lindsay Oldenski; Scott Taylor; Anna Maria Mayda; Kate McNamara; Carl Dahlman; Bill Plummer; Rodney Ludema,*Note - This is an Archived course* This is a past/archived course. At this time; you can only explore this course in a self-paced fashion. Certain features of this course may not be active; but many people enjoy watching the videos and working with the materials. Make sure to check for reruns of this course. This course will examine how the spread of trade; investment; and technology across borders affects firms; workers; and communities in developed and developing countries. It investigates who gains from globalization and who is hurt or disadvantaged by globalization. The course will explore difficult questions such as: How can developing countries avoid the  resource curse ? What are some possible methods to deal with possible  sweatshop  abuses? How can emerging market economies take advantage of supply chains from local firms into developed country markets? How might globalization contribute to wage inequality in developed countries? Should developed countries protect or promote manufacturing jobs? Is China becoming an economic  superpower ? Is the United States in economic decline? The course concludes by allowing the participant to decide how to resolve the US budget deficit; and reform Social Security; so as to keep the United States competitive in the world economy. Before your course starts; try the new edX Demo where you can explore the fun; interactive learning environment and virtual labs. Learn more.,Appropriate for all,?
https://redhoop.com/creativelive-inside-the-glamour-studio-6192-2.html,Online Course - Inside The Glamour Studio,It s an online Arts and Photography course offered by creativeLIVE. Price: $149 Click to learn more and find similar courses.,Inside The Glamour Studio; creativeLIVE; online Arts and Photography courses,N/A,Online Course - Inside The Glamour Studio,creativeLIVE,$149,N/A,N/A,Sue Bryce,Women want to feel as beautiful as Sue Bryce makes them look in her portraits. Join this award winning photographer as she teaches you the tools of the trade for modern glamour photography. Watch real shoots as Sue shows you step-by-step how to celebrate the timeless beauty of women. Also enroll in Working with Hair and Makeup. Sue will show you how she built a small photography business in her garage to $20k a week in sales. And more importantly; how you can use her techniques to grow your own photography business.,Appropriate for all,?
https://redhoop.com/udemy-how-to-draw-pinups-and-sexy-women-11668-2.html,Online Course - How to Draw Pinups and Sexy Women,It s an online Arts and Photography course offered by Udemy. Price: $29. Duration: 20 ??.  Click to learn more and find similar courses.,How to Draw Pinups and Sexy Women; Udemy; online Arts and Photography courses,N/A,Online Course - How to Draw Pinups and Sexy Women,Udemy,$29,20 ??,Yes,Neil Fontaine,So; you want to draw sexy pinups but you can’t find books or video courses on the subject? I have what you’re looking for; and just for taking the time to check out this video; I’m going to give you free access to a few hours of my How to Draw Sexy Pinups. This pinup course is different. It will teach you the principles of how to draw sexy pinups; like what makes pinup women beautiful; and why a pose is sexy verses one that is not sexy; or how not to go too far and make porn instead of a pinup. I show you how to make successful pinups; that believe it or not; can make you money. At the end of the course; after you are drawing awesome pinups; I teach you how to make money doing it. I take you from the very beginning of how to quickly draw sexy women; their proportions; different techniques of drawing the poses; like gesture; construction; my newest techniques; and more. I show you the very foundations of what makes pinups sexy; like twist the body; what angles are sexy and why; put weight on one leg and why; and much more. You want to draw sexy pinups. This is how you do it. During this course; we draw many sexy pinup women; in many sexy poses; but better than that; we also learn why those poses are sexy; and how to invent our own sexy poses for our own pinups. I show you how to think creatively in the process. We learn how to draw hands; and specifically; how to draw them for pinups. Hands are so important in a pinup; so we need to do it right. We learn how to draw feet for pinups. How to draw hair for pinups. How to draw expressions for pinups. How to draw folds and clothes for pinups; even how to draw sexy shoes and hair. This is the complete guide to drawing pinups. Why wait? Watch the free lessons; then buy the course. You have nothing to lose because Udemy offers an iron clad; money back guarantee. So start watching your awesome pinup course.,Appropriate for all,?
https://redhoop.com/provider/treehouse-online-courses.html,Treehouse Video Courses,68 Treehouse Video Courses,Online courses; online classes; free online courses; free online classes; online education; education video; educational video; MOOC,N/A,Treehouse Video Courses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,?
